ID;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1165393158;412214272; Strategy; Role Playing;;08/02/2017;25/07/2019
1165398926;22763520; Strategy; Puzzle;;08/09/2018;23/10/2018
1165429451;1271528448; Casual; Strategy; Entertainment;23/10/2016;23/10/2016
1165445544;23306240; Strategy; Entertainment; Puzzle;15/10/2016;15/10/2016
1165457080;75812864; Strategy; Casual;;17/10/2016;17/10/2016
1165459070;413868032; Strategy; Board;;09/03/2018;04/12/2018
1165650623;109856768; Action; Entertainment; Strategy;20/10/2016;12/11/2016
1165701179;31310848; Education; Action; Strategy;20/10/2016;20/10/2016
1165845280;62088192; Education; Family; Strategy;07/01/2017;24/01/2017
1165901463;60602368; Entertainment; Puzzle; Strategy;26/10/2016;26/10/2016
1165914968;19913728; Entertainment; Casual; Strategy;17/10/2016;17/10/2016
1166012796;23143424; Trivia; Strategy;;20/10/2016;28/10/2016
1166015332;26906624; Strategy; Puzzle;;18/10/2016;18/10/2016
1166016854;5935104; Strategy;;;09/12/2016;02/01/2019
1166074437;97183744; Role Playing; Strategy;;11/11/2016;30/11/2017
1166075727;10140672; Action; Strategy;;18/10/2016;18/10/2016
1166204586;8835072; Simulation; Lifestyle; Strategy;19/10/2016;19/10/2016
1166297180;53138432; Puzzle; Strategy;;18/10/2016;21/12/2016
1166341100;36653056; Entertainment; Strategy; Adventure;12/11/2016;12/11/2016
1166418210;50221056; Strategy; Role Playing; Entertainment;11/01/2017;14/01/2017
1166433635;32604160; Strategy; Puzzle; Entertainment;18/10/2016;18/10/2016
1166443045;191496192; Strategy; Action; Entertainment;18/10/2016;18/10/2016
1166464301;21729280; Lifestyle; Trivia; Strategy;20/10/2016;27/03/2017
1166467260;183504896; Role Playing; Strategy;;17/11/2017;18/12/2017
1166478926;175254528; Entertainment; Strategy; Action;20/10/2016;20/10/2016
1166510671;32720896; Casual; Strategy; Entertainment;23/10/2016;18/01/2017
1166549552;240585728; Strategy; Action;;21/10/2016;21/10/2016
1166570916;241624064; Action; Strategy;;19/10/2016;19/10/2016
1166578249;300910592; Casino; Strategy;;02/11/2016;21/07/2019
1166623571;67609600; Entertainment; Puzzle; Strategy;02/11/2016;02/11/2016
1166690605;184114176; Strategy;;;15/01/2017;01/11/2018
1166695739;6602752; Entertainment; Puzzle; Strategy;06/11/2016;06/11/2016
1166697592;6471680; Entertainment; Family; Strategy;29/10/2016;29/10/2016
1166700811;6553600; Puzzle; Strategy; Entertainment;06/11/2016;06/11/2016
1166703607;5427200; Puzzle; Strategy; Entertainment;06/11/2016;06/11/2016
1166720868;53415936; Board; Strategy;;18/11/2016;02/12/2016
1166751694;9145344; Casual; Entertainment; Strategy;20/10/2016;26/10/2016
1166821623;48987136; Strategy; Puzzle;;30/10/2016;30/10/2016
1166824436;48987136; Puzzle; Strategy;;04/11/2016;04/11/2016
1166908055;86368256; Strategy; Entertainment; Casual;20/10/2016;20/10/2016
1166965224;139280384; Strategy; Action; Sports;29/10/2016;12/11/2016
1166984101;225298432; Strategy; Action;;08/12/2016;08/12/2016
1167083859;162837504; Strategy; Family; Reference;20/10/2016;20/10/2016
1167152768;260974592; Music; Entertainment; Strategy;30/11/2017;30/07/2019
1167152795;34697216; Strategy; Puzzle;;20/10/2016;20/10/2016
1167354237;13673472; Education; Strategy; Puzzle;21/10/2016;21/10/2016
1167380530;276097024; Simulation; Strategy;;06/12/2016;23/10/2018
1167395259;54293504; Strategy; Action;;22/10/2016;22/10/2016
1167418588;159521792; Simulation; Strategy; Entertainment;08/12/2016;27/03/2017
1167418593;155540480; Strategy; Entertainment; Family;14/12/2016;07/04/2017
1167431609;96536576; Action; Strategy;;29/10/2016;08/02/2017
1167471839;57699328; Action; Entertainment; Strategy;20/12/2016;20/12/2016
1167490395;644030464; Sports; Sports; Strategy;30/11/2017;04/07/2019
1167508407;30962688; Puzzle; Strategy; Shopping;05/12/2016;05/12/2016
1167569756;32236544; Strategy; Education; Action;21/10/2016;21/10/2016
1167733765;61233152; Strategy; Entertainment; Casual;04/11/2016;11/11/2016
1167779745;20187136; Education; Casual; Strategy;21/10/2016;21/10/2016
1167827195;81088512; Strategy; Role Playing;;06/03/2017;13/04/2017
1167970349;124252160; Strategy; Action;;07/12/2016;24/03/2017
1168004853;7307264; Board; Entertainment; Strategy;24/10/2016;24/10/2016
1168063775;189012992; Strategy; Card;;06/01/2017;05/04/2017
1168088417;26117120; Strategy; Puzzle; Education;23/10/2016;23/10/2016
1168129940;66486272; Education; Strategy; Puzzle;23/10/2016;31/01/2019
1168175251;23044096; Strategy; Education; Puzzle;23/10/2016;23/10/2016
1168191382;20041728; Entertainment; Strategy; Puzzle;28/10/2016;28/10/2016
1168227622;1356800; Stickers; Board; Emoji & Expressions;24/10/2016;24/10/2016
1168262671;116337664; Strategy; Entertainment; Puzzle;26/10/2016;07/11/2016
1168282474;26022912; Puzzle; Entertainment; Strategy;23/10/2016;24/04/2017
1168352316;42485760; Board; Utilities; Strategy;24/10/2016;24/10/2016
1168363988;206604288; Action; Strategy;;24/10/2016;10/01/2017
1168395775;119993344; Strategy; Puzzle; Entertainment;27/10/2016;29/11/2016
1168409225;140257280; Action; Strategy; Entertainment;24/10/2016;04/06/2019
1168409324;141277184; Strategy; Entertainment; Action;24/10/2016;05/06/2019
1168440295;98636800; Casual; Entertainment; Strategy;23/11/2016;23/11/2016
1168445309;40711168; Sports; Sports; Strategy;24/10/2016;10/12/2016
1168445738;50107392; Strategy; Puzzle;;16/12/2016;16/12/2016
1168449064;462442496; Strategy; Sports; Sports;27/01/2017;07/02/2019
1168464852;13411328; Puzzle; Strategy;;07/11/2016;07/11/2016
1168512535;235535360; Simulation; Strategy;;06/02/2017;07/05/2019
1168529579;2425406464; Action; Strategy;;19/12/2018;19/12/2018
1168538550;30752768; Strategy; Entertainment; Casual;27/10/2016;20/04/2017
1168540424;22829056; Family; Entertainment; Strategy;25/10/2016;24/02/2019
1168597148;41986048; Education; Puzzle; Strategy;01/12/2016;05/04/2018
1168662018;37111808; Casual; Strategy; Entertainment;26/10/2016;26/10/2016
1168682802;3183616; Strategy;;;01/11/2016;11/11/2016
1168784878;59581440; Casino; Entertainment; Strategy;07/11/2016;07/11/2016
1168799629;25126912; Casual; Strategy; Education;25/10/2016;25/10/2016
1168835186;22970368; Strategy; Entertainment; Action;08/11/2016;08/11/2016
1168873610;14327808; Entertainment; Casual; Strategy;25/10/2016;25/10/2016
1168911293;134194176; Puzzle; Strategy; Entertainment;26/10/2016;26/10/2016
1168911699;44350464; Casual; Entertainment; Strategy;26/10/2016;26/10/2016
1168921131;112926720; Entertainment; Strategy; Role Playing;09/11/2016;05/06/2017
1169103703;30781440; Entertainment; Casual; Strategy;27/10/2016;20/04/2017
1169157075;81245184; Simulation; Strategy; Entertainment;29/10/2016;29/10/2016
1169187398;30987264; Simulation; Strategy;;23/11/2016;14/02/2017
1169324825;32530432; Entertainment; Simulation; Strategy;26/10/2016;26/10/2016
1169340551;130763776; Entertainment; Family; Strategy;29/10/2016;01/11/2016
1169348213;53753856; Action; Strategy;;08/11/2016;08/11/2016
1169358607;105449472; Strategy; Puzzle;;28/10/2016;17/12/2016
1169413334;192663552; Strategy; Role Playing; Entertainment;21/11/2016;07/01/2017
1169423544;78594048; Simulation; Travel; Strategy;27/10/2016;31/10/2016
1169461868;12075008; Puzzle; Education; Strategy;03/11/2016;06/01/2017
1169489064;185351168; Strategy; Puzzle; Education;11/11/2016;30/11/2018
1169542022;137077760; Puzzle; Strategy; Education;01/11/2016;01/11/2016
1169556780;20826112; Casual; Strategy;;01/02/2017;06/02/2017
1169789980;72080384; Sports; Strategy; Entertainment;28/10/2016;02/11/2016
1169807227;125094912; Strategy; Puzzle;;28/10/2016;07/02/2019
1170045106;29156352; Strategy; Puzzle;;06/11/2016;05/02/2018
1170052487;133042176; Entertainment; Role Playing; Strategy;26/04/2017;19/04/2019
1170109249;413984768; Action; Strategy; Education;01/11/2016;18/11/2016
1170326323;20000768; Photo & Video; Strategy;;02/11/2016;10/11/2016
1170364948;125075456; Strategy;;;01/11/2016;01/11/2016
1170365893;124293120; Strategy;;;01/11/2016;01/11/2016
1170387471;57264128; Finance; Puzzle; Strategy;11/11/2016;20/12/2016
1170412336;75054080; Strategy; Action; Entertainment;11/11/2016;18/06/2019
1170427428;67229696; Board; Entertainment; Strategy;01/11/2016;01/11/2016
1170561122;33396736; Entertainment; Puzzle; Strategy;01/11/2016;04/01/2017
1170664797;96700416; Travel; Strategy; Simulation;31/10/2016;31/10/2016
1170747870;169598976; Strategy; Entertainment; Board;03/11/2016;28/02/2017
1170769787;17627136; Entertainment; Strategy; Casual;01/11/2016;27/06/2019
1170769908;15284224; Casual; Entertainment; Strategy;12/11/2016;12/11/2016
1170793542;342983680; Strategy;;;09/02/2017;09/02/2017
1170802438;42759168; Strategy; Education; Adventure;01/11/2016;01/11/2016
1170802873;6353920; Trivia; Strategy;;30/07/2019;30/07/2019
1170852506;355188736; Strategy; Puzzle;;01/11/2017;27/11/2017
1170864296;28087296; Strategy; Entertainment; Puzzle;01/11/2016;23/01/2017
1170866797;16933888; Action; Strategy;;01/11/2016;08/11/2016
1170924936;25433088; Entertainment; Simulation; Strategy;01/11/2016;01/11/2016
1170940216;135303168; Strategy; Action;;01/11/2016;01/11/2016
1170952813;13759488; Strategy; Casual;;01/11/2016;01/11/2016
1170955862;28350464; Casual; Strategy;;09/11/2016;11/12/2017
1170979511;176021504; Strategy;;;08/11/2016;14/09/2018
1170985626;130473984; Entertainment; Action; Strategy;01/11/2016;01/11/2016
1171058332;50092032; Strategy; Entertainment; Puzzle;15/12/2016;23/11/2017
1171071102;171747328; Entertainment; Strategy; Trivia;17/11/2016;17/11/2016
1171205151;572335104; Education; Board; Strategy;18/11/2016;18/11/2016
1171321111;172598272; Role Playing; Strategy; Entertainment;18/07/2017;23/08/2017
1171323491;9125888; Strategy; Entertainment; Music;04/11/2016;04/11/2016
1171339123;43573248; Strategy;;;08/11/2016;10/01/2017
1171370004;21881856; Card; Entertainment; Strategy;02/11/2016;26/01/2018
1171389180;76926976; Strategy; Role Playing; Entertainment;10/11/2016;10/11/2016
1171389189;64630784; Puzzle; Entertainment; Strategy;29/11/2016;24/12/2016
1171390618;54946816; Action; Entertainment; Strategy;07/12/2016;07/12/2016
1171390802;13810688; Strategy; Puzzle;;03/11/2016;03/11/2016
1171392372;64889856; Entertainment; Strategy; Family;23/11/2016;19/12/2016
1171392377;73707520; Strategy; Entertainment; Family;29/11/2016;29/11/2016
1171418786;117756928; Strategy; Puzzle;;28/05/2018;15/06/2018
1171449267;65162240; Action; Strategy;;04/11/2016;04/11/2016
1171539039;758024192; Entertainment; Adventure; Strategy;21/06/2017;22/02/2018
1171582534;26107904; Strategy; Entertainment; Casual;02/11/2016;02/11/2016
1171630652;9706496; Action; Strategy;;02/11/2016;02/11/2016
1171666425;28158976; Entertainment; Strategy;;07/11/2016;07/11/2016
1171667635;76238848; Entertainment; Strategy;;04/11/2016;04/11/2016
1171709472;288881664; Role Playing; Strategy;;02/12/2016;12/10/2018
1171788930;169082880; Board; Strategy; Entertainment;06/11/2016;28/02/2017
1171796795;170115072; Entertainment; Strategy; Board;04/11/2016;28/02/2017
1171804998;169222144; Strategy; Board; Entertainment;18/11/2016;28/02/2017
1171885330;73135104; Strategy; Sports; Sports;01/12/2016;15/12/2016
1172009447;58855424; Entertainment; Simulation; Strategy;03/11/2016;03/11/2016
1172062519;145453056; Adventure; Strategy; Entertainment;03/11/2016;03/11/2016
1172065926;25745408; Puzzle; Strategy;;03/01/2017;03/01/2017
1172195489;61852672; Strategy; Sports;;10/08/2017;08/12/2017
1172257995;39084032; Strategy; Puzzle;;03/03/2017;21/03/2017
1172260488;69380096; Adventure; Strategy; Utilities;08/11/2016;08/11/2016
1172275347;100730880; Strategy; Entertainment; Puzzle;09/11/2016;09/11/2016
1172315614;34617344; Puzzle; Strategy;;09/11/2016;15/11/2016
1172355449;115020800; Strategy;;;04/11/2016;04/11/2016
1172447763;169812992; Card; Entertainment; Strategy;15/11/2017;22/11/2017
1172558854;82846720; Strategy; Entertainment; Adventure;02/12/2016;04/12/2016
1172642102;243159040; Action; Strategy; Entertainment;09/11/2016;15/11/2016
1172718050;13044736; Puzzle; Strategy;;10/11/2016;10/11/2016
1173039304;3904512; Adventure; Strategy; Entertainment;15/11/2016;15/11/2016
1173192401;29955072; Strategy; Board;;12/11/2016;12/11/2016
1173208843;59853824; Entertainment; Music; Strategy;18/12/2016;18/12/2016
1173250639;18623488; Board; Entertainment; Strategy;09/11/2016;23/01/2018
1173257324;169082880; Entertainment; Strategy; Board;06/11/2016;28/02/2017
1173265058;169492480; Photo & Video; Board; Strategy;02/12/2016;28/02/2017
1173291939;32911360; Strategy; Puzzle;;05/12/2016;05/12/2016
1173295601;23888896; Music; Music; Strategy;15/12/2016;15/12/2016
1173295753;283832320; Entertainment; Strategy; Action;07/11/2016;07/11/2016
1173308900;24026112; Casual; Entertainment; Strategy;07/11/2016;07/11/2016
1173321325;8579072; Casual; Strategy; Entertainment;02/12/2016;02/12/2016
1173352480;21343232; Strategy; Card;;07/11/2016;18/04/2017
1173364649;169095168; Entertainment; Strategy; Board;28/11/2016;14/03/2017
1173383957;13002752; Puzzle; Strategy;;14/11/2016;14/11/2016
1173388234;95614976; Card; Social Networking; Strategy;03/03/2017;10/07/2019
1173388413;1095554048; Action; Strategy;;11/04/2017;29/07/2019
1173394642;19245056; Word; Strategy; Entertainment;18/11/2016;21/11/2016
1173424634;9805824; Puzzle; Strategy; Entertainment;12/11/2016;09/12/2016
1173511472;75377664; Strategy; Card;;07/12/2016;07/12/2016
1173537664;21591040; Productivity; Strategy; Casual;24/11/2016;12/12/2016
1173538609;164745216; Puzzle; Strategy;;09/11/2016;30/11/2016
1173580905;6303744; Adventure; Strategy; Entertainment;13/11/2016;13/11/2016
1173601448;6512640; Entertainment; Family; Strategy;13/11/2016;13/11/2016
1173612293;6606848; Strategy; Entertainment; Adventure;20/11/2016;20/11/2016
1173632216;267999232; Puzzle; Strategy;;25/02/2017;25/10/2017
1173646059;24376320; Adventure; Strategy;;18/11/2016;18/11/2016
1173658089;6299648; Entertainment; Adventure; Strategy;27/11/2016;27/11/2016
1173659445;5496832; Strategy; Entertainment; Puzzle;11/12/2016;11/12/2016
1173670375;57664512; Strategy; Simulation;;23/11/2016;15/02/2017
1173724499;35753984; Family; Entertainment; Strategy;08/11/2016;08/11/2016
1173731277;93790208; Entertainment; Strategy; Casual;08/11/2016;08/11/2016
1173736125;32669696; Entertainment; Strategy; Adventure;08/11/2016;08/11/2016
1173778827;123891712; Action; Strategy; Entertainment;22/11/2016;22/11/2016
1173813257;128808960; Strategy; Action;;29/11/2017;31/07/2018
1173816290;77554688; Strategy; Simulation;;12/11/2016;12/11/2016
1173816299;77157376; Strategy; Simulation;;12/11/2016;12/11/2016
1173970835;169082880; Board; Entertainment; Strategy;11/11/2016;27/02/2017
1173970835;169082880; Board; Entertainment; Strategy;11/11/2016;27/02/2017
1173985595;37813248; Strategy; Entertainment; Trivia;05/01/2017;18/01/2017
1174098747;47202304; Strategy; Entertainment; Puzzle;16/11/2016;16/11/2016
1174105466;269982720; Strategy; Simulation;;25/05/2017;11/07/2018
1174201558;7869440; Strategy; Simulation; Entertainment;11/11/2016;12/02/2018
1174204073;289563648; Simulation; Strategy;;02/12/2016;29/07/2019
1174298478;100584448; Strategy;;;10/11/2016;08/12/2016
1174311441;146620416; Puzzle; Strategy;;10/11/2016;07/12/2016
1174379274;205410304; Simulation; Strategy;;04/05/2017;22/05/2017
1174491460;36373504; Strategy;;;13/11/2016;29/11/2016
1174537793;5690368; Strategy; Entertainment; Adventure;14/11/2016;15/11/2016
1174690337;32215040; Strategy; Entertainment; Adventure;11/11/2016;11/11/2016
1174766467;29929472; Entertainment; Casual; Strategy;11/11/2016;11/11/2016
1174769903;18426880; Puzzle; Strategy;;15/11/2016;15/11/2016
1174793351;34091008; Casual; Entertainment; Strategy;13/11/2016;13/11/2016
1174804746;171896832; Strategy; Action;;16/05/2017;01/10/2018
1174828598;9588736; Strategy; Puzzle; Entertainment;12/11/2016;01/02/2017
1174848004;56824832; Strategy; Simulation;;12/09/2017;27/04/2018
1174955989;150329344; Entertainment; Strategy; Simulation;22/12/2016;22/12/2016
1175022641;103107584; Family; Strategy; Education;14/11/2016;14/11/2016
1175036415;178750464; Trivia; Strategy; Lifestyle;11/11/2016;11/11/2016
1175051551;361331712; Racing; Strategy;;15/11/2017;04/01/2018
1175241527;463272960; Simulation; Entertainment; Strategy;16/05/2017;19/07/2019
1175265217;36358144; Strategy; Action;;07/07/2017;10/06/2018
1175270676;10763264; Strategy; Adventure;;12/11/2016;12/11/2016
1175276118;98604032; Adventure; Strategy;;19/07/2017;19/07/2017
1175303151;23702528; Entertainment; Strategy; Board;02/10/2017;02/10/2017
1175314738;25886720; Puzzle; Strategy;;15/11/2016;15/11/2016
1175315417;11319296; Casual; Strategy;;19/11/2016;19/11/2016
1175370741;1514822656; Strategy; Role Playing;;29/04/2018;02/08/2019
1175843956;94694400; Simulation; Strategy;;29/11/2016;21/12/2016
1175867702;19648512; Strategy; Puzzle; Entertainment;14/11/2016;14/11/2016
1175876165;21949440; Puzzle; Education; Strategy;15/11/2016;08/12/2016
1175900007;80875520; Strategy; Music;;18/11/2016;18/11/2016
1175937159;211288064; Books; Role Playing; Strategy;23/08/2018;12/12/2018
1175972744;25384960; Strategy; Entertainment; Adventure;15/11/2016;15/11/2016
1175972762;31469568; Entertainment; Simulation; Strategy;15/11/2016;15/11/2016
1175973783;26460160; Strategy; Adventure; Entertainment;14/11/2016;14/11/2016
1176338484;130908160; Entertainment; Strategy; Action;15/11/2016;05/12/2017
1176338484;130908160; Entertainment; Strategy; Action;15/11/2016;05/12/2017
1176384641;171220992; Puzzle; Strategy;;18/11/2016;05/12/2016
1176389580;215552000; Casual; Strategy;;03/02/2017;03/02/2017
1176407912;10548224; Strategy; Family;;26/11/2016;26/11/2016
1176410214;10558464; Family; Strategy;;19/11/2016;19/11/2016
1176418552;147619840; Action; Strategy;;12/02/2017;12/02/2017
1176421757;100195328; Social Networking; Strategy; Role Playing;08/03/2017;28/07/2017
1176434499;61236224; Strategy; Entertainment; Casual;01/12/2016;02/04/2019
1176505498;95381504; Action; Strategy;;23/11/2016;30/11/2016
1176623930;34835456; Strategy; Puzzle;;08/12/2016;18/01/2017
1176762663;7268352; Strategy; Puzzle; Entertainment;17/11/2016;17/11/2016
1176792225;79990784; Puzzle; Strategy; Entertainment;16/11/2016;16/11/2016
1176841153;10705920; Trivia; Strategy;;18/11/2016;18/11/2016
1176874867;24910848; Strategy; Puzzle;;17/11/2016;16/05/2018
1176914547;13266944; Puzzle; Strategy; Entertainment;02/12/2016;22/11/2017
1177005981;26384384; Strategy; Entertainment; Trivia;23/11/2016;23/11/2016
1177133285;107646976; Strategy; Education; Family;17/11/2016;14/07/2017
1177281082;49362944; Puzzle; Strategy; Photo & Video;22/11/2016;22/11/2016
1177329950;98287616; Entertainment; Strategy; Sports;22/11/2016;16/01/2017
1177368269;24039424; Strategy; Simulation;;19/11/2016;19/11/2016
1177406732;287242240; Simulation; Strategy;;16/01/2017;21/02/2017
1177450405;203810816; Action; Entertainment; Strategy;21/11/2016;30/06/2017
1177522993;636289024; Education; Adventure; Strategy;16/12/2016;08/08/2017
